Time,Thrust,Mach number,Altitude,Cd
,N,,Feet,
0,0,0,0,0.27017
0.0175,2934.159375,0.00076,0.005,0.27017
0.035,5868.31875,0.003774,0.047,0.27017
0.0525,8802.478125,0.009081,0.173,0.27017
0.07,8669.341579,0.015641,0.419,0.270171
0.0875,8253.17875,0.021692,0.788,0.270171
0.105,8018.9316,0.027557,1.274,0.270171
0.1225,7762.4446,0.033232,1.871,0.270172
0.14,7782.800267,0.038819,2.578,0.270172
0.1575,7829.109933,0.044447,3.395,0.409018
0.175,7875.4196,0.050117,4.322,0.375901
0.1925,7921.729267,0.055829,5.36,0.351853
0.21,7964.521238,0.061583,6.51,0.333801
0.2275,8005.234571,0.067374,7.773,0.319868
0.245,8045.947905,0.073204,9.149,0.308853
0.2625,8086.661238,0.079072,10.639,0.299961
0.28,8127.374571,0.084978,12.245,0.292649
0.2975,8168.087905,0.090922,13.966,0.286541
0.315,8202.221321,0.096903,15.803,0.281366
0.3325,8232.466604,0.102914,17.757,0.276928
0.35,8262.711887,0.108956,19.83,0.273079
0.3675,8292.95717,0.115028,22.02,0.269706
0.385,8323.202453,0.12113,24.329,0.266721
0.4025,8353.447736,0.127262,26.758,0.264058
0.42,8385.258148,0.133426,29.306,0.261662
0.4375,8418.242407,0.139622,31.976,0.259492
0.455,8451.226667,0.14585,34.766,0.257513
0.4725,8484.210926,0.152112,37.679,0.255698
0.49,8517.195185,0.158406,40.714,0.254025
0.5075,8541.573036,0.16473,43.872,0.252476
0.525,8565.429286,0.171079,47.153,0.251036
0.5425,8589.285536,0.177454,50.559,0.249692
0.56,8570.159818,0.183841,54.09,0.248436
0.5775,8536.155727,0.190208,57.745,0.247263
0.595,8502.151636,0.196555,61.524,0.246165
0.6125,8474.61087,0.202882,65.426,0.245133
0.63,8451.378986,0.209196,69.452,0.244161
0.6475,8428.147101,0.215498,73.601,0.243244
0.665,8404.915217,0.221787,77.873,0.242378
0.6825,8390.998263,0.228066,82.267,0.241559
0.7,8381.941271,0.234344,86.784,0.240784
0.7175,8372.88428,0.24062,91.423,0.24005
0.735,8363.827288,0.246895,96.184,0.239356
0.7525,8354.770297,0.253169,101.068,0.238701
0.77,8345.713305,0.259441,106.074,0.238082
0.7875,8336.656314,0.265713,111.203,0.2375
0.805,8333.909677,0.271985,116.454,0.236952
0.8225,8331.754637,0.278261,121.827,0.236438
0.84,8329.599597,0.284542,127.322,0.235957
0.8575,8327.444556,0.290826,132.94,0.235508
0.875,8325.289516,0.297115,138.68,0.23509
0.8925,8323.134476,0.303407,144.543,0.234702
0.91,8320.979435,0.309704,150.529,0.234343
0.9275,8328.963915,0.316008,156.638,0.234011
0.945,8339.046226,0.322327,162.869,0.233706
0.9625,8349.128538,0.328659,169.224,0.233424
0.98,8359.210849,0.335006,175.702,0.233164
0.9975,8369.29316,0.341366,182.304,0.232924
1.015,8379.375472,0.347741,189.03,0.232702
1.0325,8384.38,0.354127,195.88,0.232495
1.05,8387.88,0.360523,202.854,0.232302
1.0675,8391.38,0.366927,209.953,0.232119
1.085,8394.88,0.37334,217.177,0.231943
1.1025,8398.38,0.379762,224.526,0.231772
1.12,8401.88,0.386192,232,0.231604
1.1375,8405.38,0.392632,239.599,0.231435
1.155,8408.88,0.39908,247.323,0.231263
1.1725,8412.38,0.405536,255.173,0.231087
1.19,8415.88,0.412002,263.148,0.230903
1.2075,8419.38,0.418477,271.25,0.230712
1.225,8422.88,0.42496,279.477,0.230512
1.2425,8426.38,0.431453,287.83,0.230301
1.26,8431.156254,0.437955,296.31,0.230079
1.2775,8436.517458,0.444467,304.916,0.229846
1.295,8441.878662,0.450991,313.649,0.229605
1.3125,8447.239866,0.457525,322.509,0.229356
1.33,8452.60107,0.46407,331.495,0.229102
1.3475,8457.962274,0.470626,340.609,0.228845
1.365,8463.323478,0.477193,349.851,0.228589
1.3825,8468.684682,0.48377,359.22,0.228337
1.4,8474.045886,0.490359,368.717,0.228091
1.4175,8479.40709,0.496958,378.342,0.227854
1.435,8484.768294,0.503569,388.095,0.227629
1.4525,8490.129498,0.51019,397.977,0.227419
1.47,8495.490702,0.516822,407.987,0.227223
1.4875,8500.851906,0.523465,418.126,0.227043
1.505,8506.21311,0.530119,428.395,0.226879
1.5225,8511.574314,0.536783,438.792,0.226729
1.54,8516.935518,0.543458,449.319,0.226591
1.5575,8519.985847,0.550144,459.976,0.226463
1.575,8521.495593,0.556836,470.763,0.226342
1.5925,8523.005339,0.563536,481.679,0.226224
1.61,8524.515085,0.570244,492.726,0.226106
1.6275,8526.024831,0.576958,503.903,0.225984
1.645,8527.534576,0.58368,515.21,0.225857
1.6625,8529.044322,0.590409,526.648,0.225723
1.68,8530.554068,0.597145,538.216,0.225579
1.6975,8532.063814,0.603888,549.915,0.225427
1.715,8533.573559,0.610638,561.745,0.225268
1.7325,8535.083305,0.617396,573.706,0.225103
1.75,8536.593051,0.624161,585.798,0.224935
1.7675,8538.102797,0.630932,598.022,0.224768
1.785,8539.612542,0.637711,610.376,0.224605
1.8025,8541.122288,0.644497,622.862,0.224449
1.82,8542.632034,0.651289,635.48,0.224302
1.8375,8544.14178,0.658089,648.229,0.224165
1.855,8545.651525,0.664896,661.11,0.22404
1.8725,8547.161271,0.671709,674.123,0.223925
1.89,8548.671017,0.67853,687.268,0.223818
1.9075,8549.62,0.685357,700.545,0.223717
1.925,8549.62,0.69219,713.954,0.223617
1.9425,8549.62,0.699028,727.495,0.223516
1.96,8549.62,0.705872,741.169,0.223411
1.9775,8549.62,0.712722,754.976,0.2233
1.995,8549.62,0.719578,768.914,0.223182
2.0125,8549.62,0.726439,782.986,0.223059
2.03,8549.62,0.733306,797.19,0.222931
2.0475,8549.62,0.740179,811.527,0.222802
2.065,8549.62,0.747057,825.997,0.222675
2.0825,8549.62,0.753942,840.6,0.222554
2.1,8549.62,0.760832,855.336,0.22244
2.1175,8549.62,0.767728,870.205,0.222334
2.135,8549.62,0.774629,885.208,0.222237
2.1525,8549.62,0.781537,900.344,0.222145
2.17,8548.147857,0.788449,915.613,0.222056
2.1875,8545.285357,0.795365,931.016,0.221967
2.205,8542.422857,0.802283,946.553,0.221875
2.2225,8539.560357,0.809205,962.223,0.221777
2.24,8536.697857,0.816129,978.027,0.221675
2.2575,8533.835357,0.823056,993.965,0.221569
2.275,8530.972857,0.829987,1010.036,0.221462
2.2925,8528.110357,0.836919,1026.241,0.221358
2.31,8525.247857,0.843855,1042.58,0.221258
2.3275,8522.385357,0.850793,1059.053,0.221164
2.345,8519.522857,0.857734,1075.659,0.221077
2.3625,8516.660357,0.864678,1092.4,0.220995
2.38,8513.797857,0.871625,1109.274,0.220914
2.3975,8510.935357,0.878574,1126.282,0.220833
2.415,8508.072857,0.885525,1143.424,0.220749
2.4325,8505.210357,0.89248,1160.7,0.220661
2.45,8500.79989,0.899436,1178.11,0.22057
2.4675,8494.927454,0.906391,1195.654,0.224276
2.485,8489.055018,0.913337,1213.332,0.229325
2.5025,8483.182582,0.920276,1231.143,0.234668
2.52,8477.310147,0.927204,1249.088,0.240202
2.5375,8471.437711,0.934123,1267.166,0.245879
2.555,8465.565275,0.941032,1285.377,0.251667
2.5725,8459.692839,0.94793,1303.721,0.257544
2.59,8453.820403,0.954816,1322.198,0.263493
2.6075,8447.947967,0.961691,1340.807,0.269502
2.625,8442.075531,0.968554,1359.547,0.275562
2.6425,8436.203095,0.975403,1378.42,0.281667
2.66,8430.330659,0.98224,1397.424,0.287814
2.6775,8424.458223,0.989063,1416.56,0.294
2.695,8418.585788,0.995872,1435.826,0.300222
2.7125,8412.713352,1.002667,1455.223,0.306512
2.73,8404.362289,1.009446,1474.75,0.312904
2.7475,8395.778855,1.016206,1494.407,0.319318
2.765,8387.195422,1.022949,1514.194,0.325751
2.7825,8378.611988,1.029672,1534.109,0.332197
2.8,8370.028554,1.036376,1554.154,0.338656
2.8175,8361.44512,1.043061,1574.327,0.345127
2.835,8352.861687,1.049725,1594.628,0.35161
2.8525,8344.278253,1.05637,1615.056,0.358107
2.87,8335.694819,1.062993,1635.611,0.364614
2.8875,8327.111386,1.069595,1656.293,0.37113
2.905,8318.527952,1.076176,1677.101,0.37765
2.9225,8309.944518,1.082734,1698.036,0.384171
2.94,8301.361084,1.08927,1719.095,0.39069
2.9575,8292.777651,1.095783,1740.279,0.397207
2.975,8283.840743,1.102273,1761.588,0.403721
2.9925,8274.741827,1.108739,1783.02,0.410235
3.01,8265.64291,1.115179,1804.576,0.416747
3.0275,8256.543994,1.121595,1826.255,0.423257
3.045,8247.445077,1.127985,1848.055,0.429761
3.0625,8238.346161,1.13435,1869.978,0.436257
3.08,8229.247245,1.140688,1892.022,0.442741
3.0975,8220.148328,1.147,1914.187,0.449213
3.115,8211.049412,1.153285,1936.472,0.455673
3.1325,8201.950495,1.159542,1958.877,0.462123
3.15,8192.851579,1.165772,1981.4,0.468564
3.1675,8183.752663,1.171975,2004.042,0.474993
3.185,8174.653746,1.178149,2026.803,0.481409
3.2025,8165.55483,1.184294,2049.68,0.487809
3.22,8156.455913,1.19041,2072.674,0.494191
3.2375,8147.356997,1.196497,2095.785,0.500554
3.255,8138.25808,1.202556,2119.011,0.504324
3.2725,8129.159164,1.208603,2142.352,0.502115
3.29,8120.331974,1.214644,2165.808,0.499986
3.3075,8112.421859,1.220679,2189.379,0.497934
3.325,8104.511743,1.226709,2213.065,0.495954
3.3425,8096.601628,1.232732,2236.865,0.494043
3.36,8088.691513,1.238751,2260.78,0.492198
3.3775,8080.781398,1.244763,2284.809,0.490416
3.395,8072.871283,1.250769,2308.952,0.488698
3.4125,8064.961168,1.256768,2333.209,0.487042
3.43,8057.051053,1.262762,2357.58,0.485445
3.4475,8049.140937,1.268749,2382.065,0.483905
3.465,8041.230822,1.274729,2406.663,0.482419
3.4825,8033.320707,1.280703,2431.375,0.480984
3.5,8025.410592,1.286669,2456.199,0.479598
3.5175,8017.500477,1.292629,2481.137,0.478262
3.535,8009.590362,1.298582,2506.188,0.476974
3.5525,8001.680247,1.304527,2531.351,0.475732
3.57,7993.770132,1.310465,2556.627,0.474534
3.5875,7985.860016,1.316396,2582.015,0.473378
3.605,7975.955862,1.322318,2607.516,0.472262
3.6225,7965.719368,1.32823,2633.128,0.471185
3.64,7955.482874,1.334132,2658.852,0.470146
3.6575,7945.246379,1.340023,2684.688,0.469146
3.675,7935.009885,1.345904,2710.635,0.468182
3.6925,7924.773391,1.351775,2736.693,0.467252
3.71,7914.536897,1.357635,2762.862,0.466355
3.7275,7904.300402,1.363484,2789.141,0.465488
3.745,7894.063908,1.369323,2815.531,0.464653
3.7625,7883.827414,1.375151,2842.031,0.463848
3.78,7873.59092,1.380967,2868.64,0.463071
3.7975,7863.354425,1.386773,2895.359,0.462323
3.815,7853.117931,1.392568,2922.188,0.461601
3.8325,7842.881437,1.398351,2949.126,0.460904
3.85,7832.644943,1.404123,2976.172,0.460232
3.8675,7823.06308,1.409884,3003.328,0.459584
3.885,7813.520893,1.415634,3030.591,0.458959
3.9025,7803.978705,1.421373,3057.963,0.458356
3.92,7794.436518,1.4271,3085.442,0.457775
3.9375,7784.89433,1.432817,3113.029,0.457213
3.955,7775.352143,1.438523,3140.724,0.456672
3.9725,7765.809955,1.444217,3168.526,0.45615
3.99,7756.267768,1.4499,3196.434,0.455646
4.0075,7746.72558,1.455572,3224.45,0.455161
4.025,7737.183393,1.461232,3252.571,0.454692
4.0425,7727.641205,1.46688,3280.799,0.45424
4.06,7718.099018,1.472517,3309.133,0.453804
4.0775,7708.43061,1.478143,3337.572,0.453383
4.095,7698.004878,1.483756,3366.116,0.452978
4.1125,7687.579146,1.489356,3394.766,0.452587
4.13,7677.153415,1.494943,3423.52,0.45221
4.1475,7666.727683,1.500517,3452.379,0.451846
4.165,7656.301951,1.506079,3481.343,0.451495
4.1825,7645.87622,1.511627,3510.41,0.451157
4.2,7635.450488,1.517162,3539.581,0.450831
4.2175,7625.024756,1.522685,3568.855,0.450516
4.235,7614.599024,1.528194,3598.232,0.450213
4.2525,7604.173293,1.533689,3627.712,0.449921
4.27,7593.747561,1.539172,3657.295,0.449639
4.2875,7584.983382,1.544641,3686.979,0.449367
4.305,7578.434608,1.550101,3716.766,0.449105
4.3225,7571.885833,1.555551,3746.655,0.448852
4.34,7565.337059,1.560992,3776.645,0.448608
4.3575,7558.788284,1.566423,3806.736,0.448372
4.375,7552.23951,1.571845,3836.929,0.448145
4.3925,7545.690735,1.577256,3867.222,0.447926
4.41,7539.141961,1.582659,3897.616,0.447715
4.4275,7532.593186,1.588051,3928.111,0.447511
4.445,7526.044412,1.593434,3958.706,0.447314
4.4625,7519.495637,1.598807,3989.4,0.447125
4.48,7512.946863,1.604171,4020.195,0.446942
4.4975,7507.769643,1.609525,4051.089,0.446766
4.515,7502.99881,1.614871,4082.083,0.446596
4.5325,7498.227976,1.620209,4113.175,0.446433
4.55,7493.457143,1.625539,4144.367,0.446275
4.5675,7488.68631,1.63086,4175.657,0.446123
4.585,7483.915476,1.636174,4207.047,0.445976
4.6025,7479.144643,1.64148,4238.534,0.445835
4.62,7474.37381,1.646777,4270.12,0.445699
4.6375,7469.602976,1.652066,4301.804,0.445568
4.655,7464.873559,1.657347,4333.585,0.445442
4.6725,7460.344322,1.662619,4365.465,0.44532
4.69,7455.815085,1.667884,4397.441,0.445203
4.7075,7451.285847,1.673141,4429.515,0.44509
4.725,7446.75661,1.678389,4461.687,0.444982
4.7425,7442.227373,1.683629,4493.955,0.444878
4.76,7437.698136,1.688862,4526.319,0.444777
4.7775,7430.869259,1.694085,4558.781,0.444681
4.795,7420.974198,1.699295,4591.338,0.444588
4.8125,7411.079136,1.704491,4623.992,0.4445
4.83,7401.184074,1.709673,4656.741,0.444414
4.8475,7391.289012,1.714841,4689.585,0.444333
4.865,7368.626129,1.719989,4722.525,0.444254
4.8825,7342.77129,1.725106,4755.559,0.444179
4.9,7316.916452,1.730191,4788.686,0.444108
4.9175,7295.256696,1.735245,4821.907,0.44404
4.935,7285.716071,1.740281,4855.221,0.443975
4.9525,7276.175446,1.745303,4888.627,0.443913
4.97,7262.2944,1.750311,4922.125,0.443853
4.9875,7176.7964,1.755256,4955.714,0.443797
5.005,6659.882963,1.759938,4989.392,0.443746
5.0225,5888.042222,1.763808,5023.148,0.44371
5.04,5116.201481,1.766826,5056.965,0.443687
5.0575,4344.360741,1.768993,5090.827,0.443677
5.075,3572.52,1.770308,5124.718,0.44368
5.0925,2770.991364,1.770755,5158.62,0.443695
5.11,1969.462727,1.770319,5192.518,0.443723
5.1275,1167.934091,1.769002,5226.395,0.443763
5.145,691.452903,1.766973,5260.234,0.443815
5.1625,297.471859,1.764487,5294.026,0.443873
5.18,205.630219,1.761767,5327.763,0.443937
5.1975,128.312022,1.758959,5361.442,0.444002
5.215,92.950441,1.756107,5395.064,0.444068
5.2325,57.58886,1.753226,5428.627,0.444135
5.25,22.227279,1.750316,5462.13,0.444204
5.2675,0,1.747381,5495.573,0.444274
5.285,0,1.74445,5528.956,0.444345
5.3025,0,1.74153,5562.279,0.444416
5.32,0,1.73862,5595.543,0.444488
5.3375,0,1.735721,5628.747,0.444561
5.355,0,1.732832,5661.891,0.444634
5.3725,0,1.729953,5694.977,0.444708
5.39,0,1.727085,5728.004,0.444782
5.4075,0,1.724227,5760.972,0.444857
5.425,0,1.721379,5793.881,0.444933
5.4425,0,1.718541,5826.733,0.445009
5.46,0,1.715713,5859.526,0.445087
5.4775,0,1.712895,5892.262,0.445164
5.495,0,1.710086,5924.94,0.445243
5.5125,0,1.707288,5957.561,0.445322
5.53,0,1.704499,5990.125,0.445402
5.5475,0,1.70172,6022.631,0.445483
5.565,0,1.698951,6055.081,0.445564
5.5825,0,1.696191,6087.474,0.445646
5.6,0,1.693441,6119.811,0.445729
5.6175,0,1.6907,6152.092,0.445812
5.635,0,1.687968,6184.317,0.445896
5.6525,0,1.685246,6216.486,0.445981
5.67,0,1.682533,6248.6,0.446067
5.6875,0,1.679829,6280.658,0.446154
5.705,0,1.677134,6312.661,0.446241
5.7225,0,1.674449,6344.609,0.446329
5.74,0,1.671772,6376.502,0.446418
5.7575,0,1.669104,6408.34,0.446507
5.775,0,1.666445,6440.124,0.446598
5.7925,0,1.663795,6471.854,0.446689
5.81,0,1.661154,6503.53,0.446781
5.8275,0,1.658522,6535.152,0.446874
5.845,0,1.655898,6566.72,0.446968
5.8625,0,1.653283,6598.235,0.447062
5.88,0,1.650676,6629.697,0.447158
5.8975,0,1.648078,6661.105,0.447254
5.915,0,1.645488,6692.46,0.447351
5.9325,0,1.642907,6723.763,0.447449
5.95,0,1.640334,6755.013,0.447548
5.9675,0,1.63777,6786.21,0.447647
5.985,0,1.635213,6817.355,0.447748
6.0025,0,1.632665,6848.448,0.447849
6.02,0,1.630125,6879.49,0.447952
6.0375,0,1.627593,6910.479,0.448055
6.055,0,1.625069,6941.417,0.448159
6.0725,0,1.622553,6972.303,0.448264
6.09,0,1.620045,7003.138,0.44837
6.1075,0,1.617545,7033.923,0.448477
6.125,0,1.615053,7064.656,0.448585
6.1425,0,1.612568,7095.338,0.448694
6.16,0,1.610092,7125.97,0.448804
6.1775,0,1.607622,7156.552,0.448915
6.195,0,1.605161,7187.083,0.449027
6.2125,0,1.602707,7217.564,0.44914
6.23,0,1.600261,7247.995,0.449254
6.2475,0,1.597822,7278.376,0.449368
6.265,0,1.595391,7308.708,0.449484
6.2825,0,1.592967,7338.99,0.449601
6.3,0,1.590551,7369.223,0.449719
6.3175,0,1.588141,7399.407,0.449838
6.335,0,1.58574,7429.542,0.449958
6.3525,0,1.583345,7459.628,0.450079
6.37,0,1.580957,7489.665,0.450201
6.3875,0,1.578577,7519.654,0.450324
6.405,0,1.576204,7549.594,0.450449
6.4225,0,1.573838,7579.486,0.450574
6.44,0,1.571479,7609.33,0.4507
6.4575,0,1.569126,7639.126,0.450828
6.475,0,1.566781,7668.874,0.450957
6.4925,0,1.564443,7698.575,0.451087
6.51,0,1.562111,7728.228,0.451217
6.5275,0,1.559787,7757.833,0.45135
6.545,0,1.557469,7787.392,0.451483
6.5625,0,1.555157,7816.903,0.451617
6.58,0,1.552853,7846.367,0.451753
6.5975,0,1.550555,7875.785,0.45189
6.615,0,1.548264,7905.156,0.452028
6.6325,0,1.545979,7934.48,0.452167
6.65,0,1.543701,7963.758,0.452307
6.6675,0,1.541429,7992.99,0.452449
6.685,0,1.539164,8022.175,0.452592
6.7025,0,1.536905,8051.315,0.452736
6.72,0,1.534653,8080.409,0.452881
6.7375,0,1.532407,8109.457,0.453027
6.755,0,1.530167,8138.459,0.453175
6.7725,0,1.527933,8167.416,0.453324
6.79,0,1.525706,8196.328,0.453475
6.8075,0,1.523485,8225.194,0.453627
6.825,0,1.52127,8254.016,0.453779
6.8425,0,1.519061,8282.792,0.453934
6.86,0,1.516858,8311.524,0.454089
6.8775,0,1.514661,8340.211,0.454246
6.895,0,1.51247,8368.854,0.454405
6.9125,0,1.510285,8397.452,0.454564
6.93,0,1.508107,8426.005,0.454725
6.9475,0,1.505933,8454.515,0.454888
6.965,0,1.503766,8482.981,0.455052
6.9825,0,1.501605,8511.402,0.455217
7,0,1.499449,8539.78,0.455383
7.0175,0,1.4973,8568.114,0.455551
7.035,0,1.495156,8596.405,0.455721
7.0525,0,1.493017,8624.652,0.455892
7.07,0,1.490885,8652.856,0.456064
7.0875,0,1.488758,8681.017,0.456238
7.105,0,1.486636,8709.134,0.456413
7.1225,0,1.48452,8737.209,0.45659
7.14,0,1.48241,8765.241,0.456768
7.1575,0,1.480305,8793.23,0.456948
7.175,0,1.478205,8821.176,0.457129
7.1925,0,1.476111,8849.08,0.457312
7.21,0,1.474023,8876.942,0.457496
7.2275,0,1.471939,8904.761,0.457682
7.245,0,1.469861,8932.539,0.45787
7.2625,0,1.467789,8960.274,0.458059
7.28,0,1.465721,8987.967,0.458249
7.2975,0,1.463659,9015.618,0.458441
7.315,0,1.461602,9043.228,0.458635
7.3325,0,1.459551,9070.796,0.45883
7.35,0,1.457504,9098.323,0.459027
7.3675,0,1.455463,9125.808,0.459226
7.385,0,1.453426,9153.252,0.459426
7.4025,0,1.451395,9180.655,0.459628
7.42,0,1.449369,9208.017,0.459832
7.4375,0,1.447347,9235.337,0.460037
7.455,0,1.445331,9262.617,0.460244
7.4725,0,1.44332,9289.856,0.460453
7.49,0,1.441313,9317.055,0.460664
7.5075,0,1.439312,9344.213,0.460876
7.525,0,1.437315,9371.331,0.46109
7.5425,0,1.435323,9398.408,0.461305
7.56,0,1.433336,9425.445,0.461523
7.5775,0,1.431354,9452.442,0.461742
7.595,0,1.429376,9479.399,0.461963
7.6125,0,1.427403,9506.316,0.462186
7.63,0,1.425435,9533.193,0.462411
7.6475,0,1.423472,9560.031,0.462637
7.665,0,1.421513,9586.828,0.462866
7.6825,0,1.419559,9613.587,0.463096
7.7,0,1.417609,9640.306,0.463328
7.7175,0,1.415664,9666.985,0.463562
7.735,0,1.413723,9693.625,0.463798
7.7525,0,1.411787,9720.227,0.464036
7.77,0,1.409856,9746.789,0.464275
7.7875,0,1.407929,9773.312,0.464517
7.805,0,1.406006,9799.796,0.464761
7.8225,0,1.404088,9826.242,0.465006
7.84,0,1.402174,9852.649,0.465254
7.8575,0,1.400264,9879.017,0.465503
7.875,0,1.398359,9905.347,0.465755
7.8925,0,1.396458,9931.638,0.466008
7.91,0,1.394561,9957.891,0.466264
7.9275,0,1.392669,9984.106,0.466522
7.945,0,1.390781,10010.283,0.466782
7.9625,0,1.388897,10036.422,0.467043
7.98,0,1.387017,10062.523,0.467307
7.9975,0,1.385141,10088.586,0.467573
8.015,0,1.38327,10114.611,0.467841
8.0325,0,1.381402,10140.598,0.468112
8.05,0,1.379539,10166.548,0.468384
8.0675,0,1.37768,10192.461,0.468659
8.085,0,1.375825,10218.336,0.468935
8.1025,0,1.373973,10244.173,0.469214
8.12,0,1.372126,10269.974,0.469496
8.1375,0,1.370283,10295.737,0.469779
8.155,0,1.368443,10321.463,0.470065
8.1725,0,1.366608,10347.152,0.470353
8.19,0,1.364776,10372.805,0.470643
8.2075,0,1.362949,10398.42,0.470935
8.225,0,1.361125,10423.999,0.47123
8.2425,0,1.359305,10449.541,0.471527
8.26,0,1.357489,10475.047,0.471827
8.2775,0,1.355677,10500.516,0.472128
8.295,0,1.353868,10525.948,0.472432
8.3125,0,1.352063,10551.344,0.472739
8.33,0,1.350262,10576.704,0.473048
8.3475,0,1.348464,10602.028,0.473359
8.365,0,1.346671,10627.316,0.473673
8.3825,0,1.344881,10652.567,0.473989
8.4,0,1.343094,10677.783,0.474308
8.4175,0,1.341311,10702.963,0.474629
8.435,0,1.339532,10728.107,0.474953
8.4525,0,1.337756,10753.215,0.475279
8.47,0,1.335984,10778.288,0.475608
8.4875,0,1.334215,10803.325,0.475939
8.505,0,1.33245,10828.327,0.476273
8.5225,0,1.330689,10853.293,0.476609
8.54,0,1.32893,10878.224,0.476948
8.5575,0,1.327176,10903.119,0.47729
8.575,0,1.325424,10927.98,0.477634
8.5925,0,1.323677,10952.805,0.477981
8.61,0,1.321932,10977.595,0.47833
8.6275,0,1.320191,11002.351,0.478683
8.645,0,1.318453,11027.071,0.479038
8.6625,0,1.316719,11051.756,0.479395
8.68,0,1.314988,11076.407,0.479756
8.6975,0,1.31326,11101.023,0.480119
8.715,0,1.311535,11125.605,0.480485
8.7325,0,1.309814,11150.152,0.480854
8.75,0,1.308096,11174.664,0.481225
8.7675,0,1.306381,11199.142,0.4816
8.785,0,1.304669,11223.586,0.481977
8.8025,0,1.302961,11247.995,0.482357
8.82,0,1.301255,11272.371,0.482741
8.8375,0,1.299553,11296.712,0.483127
8.855,0,1.297854,11321.019,0.483515
8.8725,0,1.296158,11345.292,0.483907
8.89,0,1.294465,11369.531,0.484302
8.9075,0,1.292775,11393.736,0.4847
8.925,0,1.291088,11417.907,0.485101
8.9425,0,1.289405,11442.045,0.485505
8.96,0,1.287724,11466.149,0.485912
8.9775,0,1.286046,11490.22,0.486322
8.995,0,1.284371,11514.256,0.486735
9.0125,0,1.282699,11538.26,0.487151
9.03,0,1.281031,11562.23,0.487571
9.0475,0,1.279365,11586.166,0.487993
9.065,0,1.277702,11610.07,0.488419
9.0825,0,1.276041,11633.94,0.488848
9.1,0,1.274384,11657.777,0.48928
9.1175,0,1.27273,11681.58,0.489716
9.135,0,1.271078,11705.351,0.490154
9.1525,0,1.269429,11729.089,0.490596
9.17,0,1.267783,11752.794,0.491042
9.1875,0,1.26614,11776.466,0.49149
9.205,0,1.264499,11800.105,0.491942
9.2225,0,1.262862,11823.711,0.492398
9.24,0,1.261227,11847.285,0.492857
9.2575,0,1.259594,11870.826,0.493319
9.275,0,1.257965,11894.335,0.493785
9.2925,0,1.256338,11917.811,0.494254
9.31,0,1.254714,11941.255,0.494726
9.3275,0,1.253092,11964.666,0.495202
9.345,0,1.251473,11988.045,0.495682
9.3625,0,1.249857,12011.391,0.496165
9.38,0,1.248243,12034.706,0.496652
9.3975,0,1.246632,12057.988,0.497143
9.415,0,1.245024,12081.238,0.497637
9.4325,0,1.243418,12104.456,0.498135
9.45,0,1.241814,12127.642,0.498636
9.4675,0,1.240213,12150.797,0.499141
9.485,0,1.238615,12173.919,0.49965
9.5025,0,1.237019,12197.009,0.500163
9.52,0,1.235426,12220.068,0.50068
9.5375,0,1.233835,12243.095,0.5012
9.555,0,1.232246,12266.09,0.501724
9.5725,0,1.23066,12289.054,0.502252
9.59,0,1.229076,12311.986,0.502784
9.6075,0,1.227495,12334.886,0.50332
9.625,0,1.225916,12357.756,0.50386
9.6425,0,1.22434,12380.593,0.504404
9.66,0,1.222765,12403.4,0.504951
9.6775,0,1.221194,12426.175,0.505503
9.695,0,1.219624,12448.919,0.506059
9.7125,0,1.218057,12471.631,0.506619
9.73,0,1.216492,12494.313,0.507183
